<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.13	17:00:00	0.73739	0.73761	0.73719	0.73732	664	0	2
2021.08.13	18:00:00	0.73733	0.73741	0.73692	0.73738	674	0	2
2021.08.13	19:00:00	0.73738	0.73757	0.73706	0.73757	1128	0	2
2021.08.13	20:00:00	0.73754	0.73754	0.73682	0.73694	469	0	3
2021.08.15	21:00:00	0.73653	0.73700	0.73643	0.73654	161	0	46
2021.08.15	22:00:00	0.73674	0.73729	0.73648	0.73688	489	0	2
2021.08.15	23:00:00	0.73688	0.73715	0.73641	0.73653	311	0	2
2021.08.16	00:00:00	0.73649	0.73675	0.73542	0.73551	710	0	2
2021.08.16	01:00:00	0.73550	0.73609	0.73542	0.73566	741	0	2
2021.08.16	02:00:00	0.73561	0.73563	0.73487	0.73491	825	0	2
2021.08.16	03:00:00	0.73491	0.73491	0.73373	0.73385	882	0	2
2021.08.16	04:00:00	0.73382	0.73447	0.73371	0.73435	441	0	2
2021.08.16	05:00:00	0.73433	0.73435	0.73328	0.73353	827	0	2
2021.08.16	06:00:00	0.73351	0.73441	0.73318	0.73344	1164	0	2
2021.08.16	07:00:00	0.73345	0.73425	0.73310	0.73344	1336	0	2
2021.08.16	08:00:00	0.73344	0.73434	0.73333	0.73404	1080	0	2
