<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.04	13:00:00	0.87763	0.87768	0.87515	0.87599	3835	0	2
2021.02.04	14:00:00	0.87599	0.87721	0.87567	0.87623	3901	0	2
2021.02.04	15:00:00	0.87624	0.87710	0.87573	0.87707	4264	0	2
2021.02.04	16:00:00	0.87707	0.87718	0.87622	0.87636	2170	0	2
2021.02.04	17:00:00	0.87636	0.87657	0.87544	0.87556	1993	0	2
2021.02.04	18:00:00	0.87556	0.87606	0.87551	0.87562	1500	0	2
2021.02.04	19:00:00	0.87562	0.87570	0.87500	0.87506	1409	0	2
2021.02.04	20:00:00	0.87506	0.87520	0.87489	0.87494	1031	0	2
2021.02.04	21:00:00	0.87494	0.87536	0.87471	0.87485	1004	0	2
2021.02.04	22:00:00	0.87476	0.87557	0.87452	0.87519	563	0	18
2021.02.04	23:00:00	0.87517	0.87538	0.87485	0.87519	1263	0	2
2021.02.05	00:00:00	0.87520	0.87522	0.87431	0.87431	993	0	2
2021.02.05	01:00:00	0.87431	0.87466	0.87431	0.87453	1582	0	2
2021.02.05	02:00:00	0.87453	0.87474	0.87443	0.87455	1513	0	2
2021.02.05	03:00:00	0.87455	0.87461	0.87432	0.87443	1228	0	2
2021.02.05	04:00:00	0.87443	0.87451	0.87422	0.87431	672	0	2
2021.02.05	05:00:00	0.87431	0.87445	0.87423	0.87439	896	0	2
2021.02.05	06:00:00	0.87439	0.87446	0.87422	0.87440	928	0	2
2021.02.05	07:00:00	0.87440	0.87493	0.87426	0.87437	1806	0	2
2021.02.05	08:00:00	0.87437	0.87497	0.87387	0.87467	3731	0	2
2021.02.05	09:00:00	0.87466	0.87491	0.87412	0.87483	2522	0	2
2021.02.05	10:00:00	0.87483	0.87528	0.87427	0.87503	2193	0	2
2021.02.05	11:00:00	0.87505	0.87553	0.87484	0.87517	2528	0	2
2021.02.05	12:00:00	0.87517	0.87589	0.87497	0.87529	2530	0	2
2021.02.05	13:00:00	0.87530	0.87649	0.87492	0.87588	4842	0	2
2021.02.05	14:00:00	0.87589	0.87646	0.87559	0.87618	3970	0	2
2021.02.05	15:00:00	0.87618	0.87634	0.87514	0.87613	4003	0	2
2021.02.05	16:00:00	0.87613	0.87774	0.87593	0.87754	2844	0	2
2021.02.05	17:00:00	0.87754	0.87773	0.87649	0.87655	2134	0	2
2021.02.05	18:00:00	0.87655	0.87758	0.87655	0.87757	1668	0	2
2021.02.05	19:00:00	0.87756	0.87767	0.87692	0.87724	1410	0	2
2021.02.05	20:00:00	0.87725	0.87726	0.87690	0.87702	1293	0	2
2021.02.05	21:00:00	0.87698	0.87715	0.87678	0.87711	1109	0	2
2021.02.07	22:00:00	0.87712	0.87717	0.87602	0.87682	3115	0	17
2021.02.07	23:00:00	0.87711	0.87759	0.87677	0.87699	2062	0	2
2021.02.08	00:00:00	0.87699	0.87721	0.87634	0.87663	1956	0	2
2021.02.08	01:00:00	0.87663	0.87674	0.87646	0.87664	1074	0	2
2021.02.08	02:00:00	0.87664	0.87682	0.87654	0.87663	1113	0	2
2021.02.08	03:00:00	0.87663	0.87681	0.87650	0.87656	1003	0	2
2021.02.08	04:00:00	0.87655	0.87679	0.87647	0.87679	780	0	2
2021.02.08	05:00:00	0.87679	0.87695	0.87666	0.87670	970	0	2
2021.02.08	06:00:00	0.87670	0.87691	0.87668	0.87688	662	0	2
2021.02.08	07:00:00	0.87687	0.87705	0.87619	0.87661	1762	0	2
2021.02.08	08:00:00	0.87662	0.87751	0.87647	0.87744	2559	0	2
2021.02.08	09:00:00	0.87744	0.87776	0.87720	0.87754	2172	0	2
2021.02.08	10:00:00	0.87754	0.87892	0.87726	0.87884	2335	0	2
2021.02.08	11:00:00	0.87884	0.87921	0.87842	0.87914	1881	0	2
2021.02.08	12:00:00	0.87914	0.87930	0.87826	0.87846	2551	0	2
2021.02.08	13:00:00	0.87847	0.87926	0.87821	0.87897	3023	0	2
2021.02.08	14:00:00	0.87898	0.87921	0.87824	0.87832	3859	0	2
2021.02.08	15:00:00	0.87832	0.87840	0.87648	0.87680	3689	0	2
2021.02.08	16:00:00	0.87680	0.87720	0.87649	0.87678	2671	0	2
2021.02.08	17:00:00	0.87678	0.87714	0.87655	0.87672	1805	0	2
2021.02.08	18:00:00	0.87671	0.87705	0.87666	0.87704	1180	0	2
2021.02.08	19:00:00	0.87704	0.87734	0.87688	0.87716	1343	0	2
2021.02.08	20:00:00	0.87716	0.87779	0.87697	0.87699	1302	0	2
2021.02.08	21:00:00	0.87699	0.87715	0.87661	0.87665	1103	0	2
2021.02.08	22:00:00	0.87654	0.87699	0.87650	0.87680	551	0	30
2021.02.08	23:00:00	0.87681	0.87704	0.87671	0.87684	818	0	2
2021.02.09	00:00:00	0.87684	0.87697	0.87659	0.87671	1375	0	2
2021.02.09	01:00:00	0.87670	0.87716	0.87652	0.87655	1650	0	2
2021.02.09	02:00:00	0.87655	0.87695	0.87637	0.87647	2032	0	2
2021.02.09	03:00:00	0.87647	0.87677	0.87641	0.87660	1144	0	2
2021.02.09	04:00:00	0.87660	0.87676	0.87643	0.87650	974	0	2
2021.02.09	05:00:00	0.87650	0.87658	0.87624	0.87630	952	0	2
2021.02.09	06:00:00	0.87629	0.87696	0.87624	0.87685	1374	0	2
2021.02.09	07:00:00	0.87686	0.87720	0.87633	0.87658	2383	0	2
2021.02.09	08:00:00	0.87657	0.87822	0.87647	0.87820	3620	0	2
2021.02.09	09:00:00	0.87820	0.87915	0.87770	0.87871	3549	0	2
2021.02.09	10:00:00	0.87871	0.87972	0.87864	0.87919	2536	0	2
2021.02.09	11:00:00	0.87920	0.87944	0.87817	0.87858	2405	0	2
2021.02.09	12:00:00	0.87858	0.87895	0.87814	0.87817	1865	0	2
2021.02.09	13:00:00	0.87818	0.87845	0.87757	0.87798	3235	0	2
2021.02.09	14:00:00	0.87798	0.87835	0.87687	0.87689	4245	0	2
2021.02.09	15:00:00	0.87689	0.87748	0.87660	0.87692	5221	0	2
2021.02.09	16:00:00	0.87693	0.87758	0.87689	0.87754	3870	0	2
2021.02.09	17:00:00	0.87754	0.87781	0.87725	0.87735	3101	0	2
