<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.12	15:00:00	1.24583	1.24603	1.24404	1.24405	3445	0	1
2021.10.12	16:00:00	1.24405	1.24617	1.24344	1.24582	2136	0	1
2021.10.12	17:00:00	1.24582	1.24727	1.24527	1.24597	1741	0	1
2021.10.12	18:00:00	1.24597	1.24663	1.24520	1.24615	1998	0	1
2021.10.12	19:00:00	1.24615	1.24709	1.24589	1.24606	1379	0	1
2021.10.12	20:00:00	1.24606	1.24691	1.24606	1.24665	822	0	1
2021.10.12	21:00:00	1.24669	1.24669	1.24571	1.24612	189	0	20
2021.10.12	22:00:00	1.24626	1.24734	1.24622	1.24729	426	0	2
2021.10.12	23:00:00	1.24730	1.24785	1.24687	1.24777	450	0	1
2021.10.13	00:00:00	1.24777	1.24789	1.24635	1.24659	1075	0	1
2021.10.13	01:00:00	1.24659	1.24716	1.24587	1.24616	954	0	1
2021.10.13	02:00:00	1.24616	1.24669	1.24566	1.24590	774	0	1
2021.10.13	03:00:00	1.24590	1.24598	1.24513	1.24554	649	0	1
2021.10.13	04:00:00	1.24554	1.24557	1.24504	1.24504	738	0	1
2021.10.13	05:00:00	1.24504	1.24568	1.24491	1.24512	1030	0	1
2021.10.13	06:00:00	1.24513	1.24610	1.24481	1.24542	1397	0	1
2021.10.13	07:00:00	1.24544	1.24648	1.24445	1.24465	2220	0	1
2021.10.13	08:00:00	1.24465	1.24489	1.24354	1.24436	2032	0	1
2021.10.13	09:00:00	1.24436	1.24523	1.24358	1.24497	1989	0	1
2021.10.13	10:00:00	1.24497	1.24499	1.24393	1.24428	2343	0	1
2021.10.13	11:00:00	1.24428	1.24470	1.24350	1.24407	1586	0	1
2021.10.13	12:00:00	1.24406	1.24711	1.24385	1.24648	3704	0	1
2021.10.13	13:00:00	1.24648	1.24658	1.24443	1.24545	4555	0	1
2021.10.13	14:00:00	1.24550	1.24671	1.24350	1.24488	4269	0	1
2021.10.13	15:00:00	1.24488	1.24523	1.24328	1.24501	2047	0	1
2021.10.13	16:00:00	1.24501	1.24501	1.24362	1.24401	1196	0	1
2021.10.13	17:00:00	1.24401	1.24432	1.24326	1.24371	1366	0	1
2021.10.13	18:00:00	1.24371	1.24469	1.24303	1.24347	2363	0	1
2021.10.13	19:00:00	1.24354	1.24426	1.24346	1.24402	1230	0	1
2021.10.13	20:00:00	1.24402	1.24444	1.24381	1.24417	478	0	1
2021.10.13	21:00:00	1.24415	1.24431	1.24330	1.24398	156	0	13
2021.10.13	22:00:00	1.24398	1.24419	1.24377	1.24405	299	0	1
2021.10.13	23:00:00	1.24406	1.24453	1.24387	1.24388	376	0	3
2021.10.14	00:00:00	1.24389	1.24390	1.24242	1.24260	1206	0	1
2021.10.14	01:00:00	1.24260	1.24384	1.24244	1.24368	551	0	1
2021.10.14	02:00:00	1.24368	1.24374	1.24282	1.24291	501	0	2
2021.10.14	03:00:00	1.24291	1.24301	1.24236	1.24292	572	0	1
2021.10.14	04:00:00	1.24292	1.24303	1.24250	1.24251	364	0	3
2021.10.14	05:00:00	1.24251	1.24277	1.24219	1.24223	663	0	1
2021.10.14	06:00:00	1.24223	1.24252	1.24016	1.24018	1802	0	1
2021.10.14	07:00:00	1.24018	1.24049	1.23944	1.23997	1900	0	1
2021.10.14	08:00:00	1.23995	1.24005	1.23841	1.23879	1760	0	1
2021.10.14	09:00:00	1.23882	1.23882	1.23774	1.23791	1334	0	1
2021.10.14	10:00:00	1.23791	1.23875	1.23736	1.23774	1468	0	1
2021.10.14	11:00:00	1.23774	1.23883	1.23730	1.23830	1664	0	1
2021.10.14	12:00:00	1.23831	1.23884	1.23726	1.23822	2530	0	1
2021.10.14	13:00:00	1.23822	1.23915	1.23569	1.23575	3710	0	1
2021.10.14	14:00:00	1.23574	1.23816	1.23548	1.23621	2697	0	1
2021.10.14	15:00:00	1.23621	1.23788	1.23605	1.23621	2044	0	1
2021.10.14	16:00:00	1.23621	1.23735	1.23586	1.23661	1305	0	1
2021.10.14	17:00:00	1.23662	1.23742	1.23622	1.23654	1015	0	1
2021.10.14	18:00:00	1.23654	1.23754	1.23618	1.23684	921	0	1
2021.10.14	19:00:00	1.23688	1.23789	1.23688	1.23782	1156	0	1
2021.10.14	20:00:00	1.23781	1.23789	1.23678	1.23699	707	0	1
2021.10.14	21:00:00	1.23696	1.23738	1.23594	1.23689	252	0	15
2021.10.14	22:00:00	1.23691	1.23774	1.23691	1.23774	317	0	1
2021.10.14	23:00:00	1.23774	1.23774	1.23697	1.23756	512	0	2
2021.10.15	00:00:00	1.23756	1.23820	1.23699	1.23701	816	0	1
2021.10.15	01:00:00	1.23701	1.23728	1.23627	1.23667	1579	0	1
2021.10.15	02:00:00	1.23667	1.23698	1.23552	1.23575	1047	0	1
2021.10.15	03:00:00	1.23575	1.23629	1.23571	1.23605	463	0	1
2021.10.15	04:00:00	1.23605	1.23616	1.23546	1.23550	467	0	1
2021.10.15	05:00:00	1.23550	1.23561	1.23513	1.23513	949	0	1
2021.10.15	06:00:00	1.23513	1.23578	1.23434	1.23449	1496	0	1
2021.10.15	07:00:00	1.23449	1.23478	1.23366	1.23416	2707	0	1
2021.10.15	08:00:00	1.23416	1.23514	1.23367	1.23468	1626	0	1
2021.10.15	09:00:00	1.23468	1.23530	1.23422	1.23455	1395	0	1
2021.10.15	10:00:00	1.23455	1.23504	1.23406	1.23466	1275	0	1
2021.10.15	11:00:00	1.23466	1.23615	1.23410	1.23578	1407	0	1
2021.10.15	12:00:00	1.23578	1.23855	1.23567	1.23847	2805	0	1
2021.10.15	13:00:00	1.23847	1.23848	1.23644	1.23726	3753	0	1
2021.10.15	14:00:00	1.23726	1.23906	1.23555	1.23594	3833	0	1
2021.10.15	15:00:00	1.23591	1.23895	1.23551	1.23884	2434	0	1
2021.10.15	16:00:00	1.23884	1.23974	1.23819	1.23938	1470	0	1
2021.10.15	17:00:00	1.23938	1.23938	1.23823	1.23868	1404	0	1
2021.10.15	18:00:00	1.23868	1.23926	1.23819	1.23843	932	0	1
2021.10.15	19:00:00	1.23843	1.23876	1.23733	1.23754	1177	0	1
2021.10.15	20:00:00	1.23750	1.23753	1.23618	1.23624	882	0	1
2021.10.17	21:00:00	1.23734	1.23734	1.23576	1.23580	135	0	99
2021.10.17	22:00:00	1.23581	1.23682	1.23486	1.23677	790	0	1
2021.10.17	23:00:00	1.23677	1.23747	1.23650	1.23744	691	0	1
2021.10.18	00:00:00	1.23744	1.23844	1.23717	1.23832	953	0	1
2021.10.18	01:00:00	1.23832	1.23846	1.23732	1.23806	1475	0	1
2021.10.18	02:00:00	1.23807	1.23816	1.23750	1.23782	824	0	1
2021.10.18	03:00:00	1.23782	1.23926	1.23779	1.23918	786	0	1
2021.10.18	04:00:00	1.23918	1.23966	1.23915	1.23947	383	0	2
2021.10.18	05:00:00	1.23947	1.24002	1.23936	1.23996	759	0	3
2021.10.18	06:00:00	1.23996	1.24100	1.23961	1.24021	1509	0	1
2021.10.18	07:00:00	1.24020	1.24042	1.23907	1.23909	1989	0	1
2021.10.18	08:00:00	1.23909	1.24042	1.23828	1.24024	1865	0	1
2021.10.18	09:00:00	1.24027	1.24035	1.23902	1.23923	1302	0	1
2021.10.18	10:00:00	1.23925	1.23991	1.23881	1.23912	1391	0	1
2021.10.18	11:00:00	1.23912	1.24020	1.23880	1.23970	1388	0	1
2021.10.18	12:00:00	1.23972	1.24005	1.23786	1.23955	3167	0	1
2021.10.18	13:00:00	1.23955	1.24002	1.23660	1.23666	3728	0	1
2021.10.18	14:00:00	1.23664	1.23712	1.23512	1.23676	2850	0	1
2021.10.18	15:00:00	1.23678	1.23735	1.23618	1.23625	1824	0	1
2021.10.18	16:00:00	1.23625	1.23704	1.23597	1.23670	1154	0	1
2021.10.18	17:00:00	1.23670	1.23774	1.23665	1.23729	786	0	1
2021.10.18	18:00:00	1.23730	1.23821	1.23727	1.23766	843	0	1
2021.10.18	19:00:00	1.23766	1.23846	1.23751	1.23811	1170	0	1
2021.10.18	20:00:00	1.23814	1.23831	1.23756	1.23779	627	0	1
2021.10.18	21:00:00	1.23774	1.23780	1.23717	1.23748	214	0	22
2021.10.18	22:00:00	1.23758	1.23823	1.23746	1.23822	530	0	1
2021.10.18	23:00:00	1.23822	1.23825	1.23725	1.23725	319	0	1
2021.10.19	00:00:00	1.23725	1.23731	1.23635	1.23638	930	0	1
2021.10.19	01:00:00	1.23638	1.23687	1.23501	1.23535	1463	0	1
2021.10.19	02:00:00	1.23533	1.23584	1.23476	1.23478	828	0	1
2021.10.19	03:00:00	1.23478	1.23549	1.23448	1.23470	611	0	1
2021.10.19	04:00:00	1.23470	1.23498	1.23415	1.23495	564	0	1
2021.10.19	05:00:00	1.23494	1.23499	1.23349	1.23354	907	0	1
2021.10.19	06:00:00	1.23353	1.23393	1.23260	1.23275	1736	0	1
2021.10.19	07:00:00	1.23275	1.23345	1.23211	1.23342	2315	0	1
2021.10.19	08:00:00	1.23342	1.23344	1.23200	1.23205	1572	0	1
2021.10.19	09:00:00	1.23205	1.23229	1.23173	1.23201	1119	0	1
2021.10.19	10:00:00	1.23201	1.23263	1.23111	1.23258	1616	0	1
2021.10.19	11:00:00	1.23258	1.23448	1.23241	1.23386	1762	0	1
2021.10.19	12:00:00	1.23383	1.23621	1.23383	1.23552	2818	0	1
2021.10.19	13:00:00	1.23551	1.23744	1.23524	1.23533	3490	0	1
2021.10.19	14:00:00	1.23533	1.23736	1.23505	1.23559	3419	0	1
2021.10.19	15:00:00	1.23563	1.23613	1.23474	1.23537	1995	0	1
2021.10.19	16:00:00	1.23535	1.23604	1.23530	1.23561	1115	0	1
