<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.13	16:00:00	1.56293	1.56393	1.56226	1.56318	5737	0	3
2021.05.13	17:00:00	1.56318	1.56511	1.56269	1.56386	6046	0	3
2021.05.13	18:00:00	1.56385	1.56387	1.56175	1.56324	4338	0	3
2021.05.13	19:00:00	1.56325	1.56339	1.56224	1.56310	3669	0	3
2021.05.13	20:00:00	1.56310	1.56348	1.56218	1.56223	1650	0	3
2021.05.13	21:00:00	1.56233	1.56363	1.56115	1.56335	551	0	37
2021.05.13	22:00:00	1.56331	1.56347	1.56243	1.56334	536	0	9
2021.05.13	23:00:00	1.56332	1.56380	1.56267	1.56354	1049	0	5
2021.05.14	00:00:00	1.56354	1.56486	1.56331	1.56384	2330	0	3
2021.05.14	01:00:00	1.56384	1.56509	1.56233	1.56419	2877	0	3
2021.05.14	02:00:00	1.56419	1.56476	1.56323	1.56373	2459	0	3
2021.05.14	03:00:00	1.56373	1.56542	1.56328	1.56507	1750	0	3
2021.05.14	04:00:00	1.56507	1.56529	1.56400	1.56427	1125	0	5
2021.05.14	05:00:00	1.56427	1.56438	1.56339	1.56342	1891	0	3
2021.05.14	06:00:00	1.56342	1.56543	1.56326	1.56349	4394	0	3
2021.05.14	07:00:00	1.56353	1.56671	1.56298	1.56590	5806	0	3
2021.05.14	08:00:00	1.56589	1.56692	1.56559	1.56565	4411	0	3
2021.05.14	09:00:00	1.56566	1.56606	1.56429	1.56537	3446	0	3
2021.05.14	10:00:00	1.56537	1.56545	1.56405	1.56509	2828	0	3
2021.05.14	11:00:00	1.56509	1.56525	1.56365	1.56378	4075	0	3
2021.05.14	12:00:00	1.56378	1.56462	1.56237	1.56341	6458	0	3
2021.05.14	13:00:00	1.56338	1.56418	1.56138	1.56210	7448	0	3
2021.05.14	14:00:00	1.56209	1.56307	1.56092	1.56179	6749	0	3
2021.05.14	15:00:00	1.56174	1.56256	1.56062	1.56114	3945	0	3
2021.05.14	16:00:00	1.56114	1.56140	1.56027	1.56059	2354	0	3
2021.05.14	17:00:00	1.56058	1.56105	1.56033	1.56057	2093	0	3
2021.05.14	18:00:00	1.56057	1.56087	1.55943	1.55961	2019	0	3
2021.05.14	19:00:00	1.55961	1.56094	1.55934	1.56088	2250	0	3
2021.05.14	20:00:00	1.56086	1.56088	1.55994	1.56019	1796	0	9
2021.05.16	21:00:00	1.56110	1.56215	1.55956	1.56067	590	0	74
2021.05.16	22:00:00	1.56067	1.56170	1.56043	1.56157	975	0	8
2021.05.16	23:00:00	1.56157	1.56227	1.56074	1.56198	790	0	4
2021.05.17	00:00:00	1.56208	1.56397	1.56184	1.56353	2240	0	3
2021.05.17	01:00:00	1.56355	1.56437	1.56276	1.56399	2655	0	3
2021.05.17	02:00:00	1.56399	1.56503	1.56347	1.56400	2333	0	3
2021.05.17	03:00:00	1.56400	1.56514	1.56340	1.56505	1631	0	3
2021.05.17	04:00:00	1.56505	1.56557	1.56438	1.56470	1380	0	3
2021.05.17	05:00:00	1.56473	1.56484	1.56370	1.56474	1721	0	3
2021.05.17	06:00:00	1.56474	1.56485	1.56309	1.56361	3417	0	3
2021.05.17	07:00:00	1.56362	1.56677	1.56340	1.56538	4575	0	3
2021.05.17	08:00:00	1.56539	1.56650	1.56487	1.56532	3048	0	3
2021.05.17	09:00:00	1.56530	1.56715	1.56478	1.56653	3408	0	3
2021.05.17	10:00:00	1.56656	1.57032	1.56644	1.56960	3115	0	3
2021.05.17	11:00:00	1.56960	1.57000	1.56862	1.56903	3637	0	3
2021.05.17	12:00:00	1.56901	1.56979	1.56814	1.56880	4547	0	3
2021.05.17	13:00:00	1.56880	1.56894	1.56584	1.56623	4886	0	3
2021.05.17	14:00:00	1.56622	1.56740	1.56278	1.56396	6738	0	3
2021.05.17	15:00:00	1.56392	1.56627	1.56389	1.56519	5394	0	3
2021.05.17	16:00:00	1.56519	1.56550	1.56420	1.56457	2277	0	3
2021.05.17	17:00:00	1.56457	1.56586	1.56386	1.56542	2553	0	3
2021.05.17	18:00:00	1.56542	1.56572	1.56462	1.56473	2737	0	3
2021.05.17	19:00:00	1.56475	1.56524	1.56448	1.56453	2537	0	3
2021.05.17	20:00:00	1.56455	1.56487	1.56318	1.56412	1361	0	3
2021.05.17	21:00:00	1.56413	1.56494	1.56306	1.56410	511	0	69
2021.05.17	22:00:00	1.56403	1.56465	1.56380	1.56460	504	0	7
2021.05.17	23:00:00	1.56460	1.56516	1.56372	1.56378	673	0	3
2021.05.18	00:00:00	1.56378	1.56463	1.56281	1.56307	1797	0	4
2021.05.18	01:00:00	1.56308	1.56333	1.56088	1.56231	2906	0	3
2021.05.18	02:00:00	1.56231	1.56249	1.56073	1.56166	1765	0	3
2021.05.18	03:00:00	1.56163	1.56231	1.56054	1.56074	1252	0	3
2021.05.18	04:00:00	1.56074	1.56242	1.56067	1.56206	1309	0	3
2021.05.18	05:00:00	1.56206	1.56288	1.56173	1.56270	1256	0	3
2021.05.18	06:00:00	1.56270	1.56289	1.56088	1.56109	4112	0	3
2021.05.18	07:00:00	1.56109	1.56410	1.56102	1.56392	4783	0	3
2021.05.18	08:00:00	1.56391	1.56638	1.56360	1.56628	4103	0	3
2021.05.18	09:00:00	1.56628	1.56725	1.56540	1.56669	3884	0	3
2021.05.18	10:00:00	1.56671	1.56705	1.56569	1.56604	3002	0	3
2021.05.18	11:00:00	1.56606	1.56674	1.56567	1.56638	3081	0	3
2021.05.18	12:00:00	1.56638	1.56705	1.56485	1.56572	4107	0	3
2021.05.18	13:00:00	1.56571	1.56754	1.56561	1.56727	5949	0	3
2021.05.18	14:00:00	1.56729	1.56891	1.56694	1.56741	6507	0	3
2021.05.18	15:00:00	1.56742	1.56853	1.56688	1.56810	4321	0	3
2021.05.18	16:00:00	1.56808	1.56870	1.56692	1.56697	2821	0	3
2021.05.18	17:00:00	1.56695	1.56761	1.56644	1.56680	1726	0	3
2021.05.18	18:00:00	1.56684	1.56827	1.56646	1.56742	3191	0	3
2021.05.18	19:00:00	1.56740	1.56801	1.56659	1.56798	2577	0	3
2021.05.18	20:00:00	1.56798	1.56907	1.56772	1.56796	1161	0	3
2021.05.18	21:00:00	1.56778	1.56871	1.56559	1.56844	525	0	36
2021.05.18	22:00:00	1.56844	1.56872	1.56767	1.56818	505	0	3
2021.05.18	23:00:00	1.56814	1.56961	1.56765	1.56941	872	0	5
2021.05.19	00:00:00	1.56941	1.57022	1.56873	1.56912	2187	0	3
2021.05.19	01:00:00	1.56912	1.57075	1.56891	1.57008	2846	0	3
2021.05.19	02:00:00	1.57008	1.57074	1.56889	1.57037	2302	0	4
2021.05.19	03:00:00	1.57037	1.57074	1.56963	1.56973	1602	0	3
2021.05.19	04:00:00	1.56973	1.57171	1.56921	1.57119	1365	0	4
2021.05.19	05:00:00	1.57119	1.57186	1.57089	1.57109	1655	0	3
2021.05.19	06:00:00	1.57108	1.57296	1.57093	1.57235	3540	0	3
2021.05.19	07:00:00	1.57239	1.57517	1.57239	1.57413	7337	0	3
2021.05.19	08:00:00	1.57413	1.57723	1.57407	1.57515	5767	0	3
2021.05.19	09:00:00	1.57515	1.57692	1.57335	1.57686	3947	0	3
2021.05.19	10:00:00	1.57686	1.57717	1.57418	1.57516	3801	0	3
2021.05.19	11:00:00	1.57516	1.57765	1.57510	1.57695	4833	0	3
2021.05.19	12:00:00	1.57695	1.57898	1.57589	1.57830	4538	0	3
2021.05.19	13:00:00	1.57830	1.57849	1.57597	1.57635	8978	0	3
2021.05.19	14:00:00	1.57634	1.57945	1.57634	1.57712	8966	0	3
2021.05.19	15:00:00	1.57708	1.57797	1.57541	1.57558	5690	0	3
2021.05.19	16:00:00	1.57558	1.57582	1.57384	1.57412	3764	0	3
2021.05.19	17:00:00	1.57412	1.57446	1.57334	1.57410	2835	0	3
2021.05.19	18:00:00	1.57410	1.57799	1.57348	1.57740	10440	0	3
2021.05.19	19:00:00	1.57740	1.57763	1.57518	1.57571	6155	0	3
2021.05.19	20:00:00	1.57572	1.57611	1.57456	1.57483	1529	0	3
2021.05.19	21:00:00	1.57426	1.57654	1.57357	1.57615	686	0	50
2021.05.19	22:00:00	1.57611	1.57688	1.57571	1.57669	605	0	5
2021.05.19	23:00:00	1.57669	1.57708	1.57611	1.57647	1071	0	5
2021.05.20	00:00:00	1.57647	1.57698	1.57412	1.57515	2498	0	3
2021.05.20	01:00:00	1.57515	1.57701	1.57319	1.57410	3694	0	3
2021.05.20	02:00:00	1.57410	1.57498	1.57380	1.57464	2542	0	5
2021.05.20	03:00:00	1.57464	1.57492	1.57351	1.57405	1473	0	3
2021.05.20	04:00:00	1.57405	1.57448	1.57204	1.57204	1422	0	3
2021.05.20	05:00:00	1.57204	1.57300	1.57153	1.57182	1333	0	4
2021.05.20	06:00:00	1.57178	1.57314	1.57152	1.57280	3426	0	3
2021.05.20	07:00:00	1.57281	1.57295	1.57128	1.57242	4748	0	3
2021.05.20	08:00:00	1.57245	1.57519	1.57183	1.57427	4426	0	3
2021.05.20	09:00:00	1.57427	1.57541	1.57349	1.57367	3793	0	3
2021.05.20	10:00:00	1.57367	1.57407	1.57288	1.57307	3251	0	3
2021.05.20	11:00:00	1.57302	1.57353	1.57241	1.57299	3467	0	3
2021.05.20	12:00:00	1.57300	1.57385	1.57172	1.57213	3485	0	3
2021.05.20	13:00:00	1.57213	1.57262	1.56999	1.57100	5797	0	3
2021.05.20	14:00:00	1.57100	1.57347	1.56973	1.57251	5489	0	3
2021.05.20	15:00:00	1.57249	1.57252	1.57076	1.57160	3545	0	3
2021.05.20	16:00:00	1.57160	1.57360	1.57143	1.57276	4143	0	3
2021.05.20	17:00:00	1.57277	1.57350	1.57162	1.57300	2182	0	3
2021.05.20	18:00:00	1.57300	1.57328	1.57210	1.57215	2173	0	3
2021.05.20	19:00:00	1.57214	1.57347	1.57182	1.57303	1960	0	4
2021.05.20	20:00:00	1.57298	1.57364	1.57126	1.57178	1275	0	5
2021.05.20	21:00:00	1.57140	1.57350	1.57110	1.57307	319	0	54
