<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.09	12:00:00	1.06814	1.06831	1.06728	1.06760	2886	0	5
2021.02.09	13:00:00	1.06761	1.06825	1.06728	1.06811	3288	0	5
2021.02.09	14:00:00	1.06812	1.06867	1.06762	1.06844	6110	0	5
2021.02.09	15:00:00	1.06844	1.06848	1.06712	1.06755	3880	0	5
2021.02.09	16:00:00	1.06755	1.06846	1.06745	1.06814	3061	0	5
2021.02.09	17:00:00	1.06814	1.06861	1.06801	1.06823	1918	0	5
2021.02.09	18:00:00	1.06823	1.06844	1.06775	1.06775	2374	0	5
2021.02.09	19:00:00	1.06776	1.06876	1.06774	1.06834	1762	0	5
2021.02.09	20:00:00	1.06836	1.06890	1.06823	1.06880	935	0	5
2021.02.09	21:00:00	1.06882	1.06908	1.06850	1.06850	907	0	5
2021.02.09	22:00:00	1.06836	1.06884	1.06736	1.06873	860	0	9
2021.02.09	23:00:00	1.06870	1.06901	1.06844	1.06886	1094	0	5
2021.02.10	00:00:00	1.06886	1.06969	1.06885	1.06923	1237	0	5
2021.02.10	01:00:00	1.06923	1.06996	1.06904	1.06924	1600	0	5
2021.02.10	02:00:00	1.06924	1.06944	1.06878	1.06900	1217	0	5
2021.02.10	03:00:00	1.06903	1.06972	1.06900	1.06960	923	0	5
2021.02.10	04:00:00	1.06963	1.06988	1.06941	1.06959	455	0	5
2021.02.10	05:00:00	1.06959	1.07000	1.06945	1.06977	796	0	5
2021.02.10	06:00:00	1.06976	1.07041	1.06970	1.07039	733	0	5
2021.02.10	07:00:00	1.07035	1.07066	1.07023	1.07035	2047	0	5
