<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2004.04.02	1.23570	1.23730	1.21020	1.21330	9607	0	40
2004.04.04	1.21120	1.21230	1.20970	1.21050	730	0	40
2004.04.05	1.21050	1.21310	1.19830	1.20130	10742	0	40
2004.04.06	1.20140	1.21450	1.19790	1.21260	11368	0	40
2004.04.07	1.21240	1.22000	1.20500	1.21660	10136	0	40
2004.04.08	1.21660	1.22210	1.20590	1.20740	9775	0	40
2004.04.09	1.20740	1.21160	1.20650	1.20910	6151	0	40
2004.04.11	1.20860	1.20950	1.20700	1.20740	499	0	40
2004.04.12	1.20760	1.21000	1.20540	1.20760	8713	0	40
2004.04.13	1.20740	1.20840	1.19040	1.19270	12448	0	40
2004.04.14	1.19260	1.19770	1.18680	1.19430	12607	0	40
2004.04.15	1.19460	1.19960	1.18920	1.19750	13016	0	40
2004.04.16	1.19740	1.20490	1.19220	1.19990	11598	0	40
2004.04.18	1.20160	1.20290	1.20140	1.20170	501	0	40
2004.04.19	1.20180	1.20810	1.19990	1.20070	9616	0	40
2004.04.20	1.20060	1.20130	1.18210	1.18300	9957	0	40
2004.04.21	1.18300	1.19170	1.17780	1.17970	10278	0	40
2004.04.22	1.17990	1.19450	1.17920	1.19250	10003	0	40
2004.04.23	1.19270	1.19310	1.17960	1.18430	9049	0	40
2004.04.25	1.18010	1.18150	1.17820	1.17940	704	0	40
2004.04.26	1.17930	1.18860	1.17590	1.18650	8972	0	40
2004.04.27	1.18650	1.19490	1.18320	1.19280	9495	0	40
2004.04.28	1.19290	1.19480	1.18220	1.18300	10727	0	40
2004.04.29	1.18270	1.19870	1.18030	1.19560	13012	0	40
2004.04.30	1.19550	1.20160	1.19170	1.19860	10981	0	40
2004.05.02	1.19960	1.20050	1.19870	1.19900	812	0	40
2004.05.03	1.19890	1.19970	1.19200	1.19320	11515	0	40
2004.05.04	1.19320	1.21230	1.19310	1.21060	12028	0	40
2004.05.05	1.21050	1.21820	1.21030	1.21610	12902	0	40
2004.05.06	1.21620	1.21770	1.20620	1.20740	13118	0	40
2004.05.07	1.20700	1.21480	1.18750	1.18930	11777	0	40
2004.05.09	1.18810	1.18980	1.18580	1.18640	979	0	40
2004.05.10	1.18610	1.18810	1.18110	1.18680	12957	0	40
2004.05.11	1.18710	1.18930	1.17870	1.18790	12106	0	40
2004.05.12	1.18800	1.19450	1.18340	1.19070	12877	0	40
2004.05.13	1.19120	1.19330	1.17700	1.18020	13360	0	40
2004.05.14	1.18030	1.19050	1.17800	1.18900	11109	0	40
2004.05.16	1.18910	1.19000	1.18780	1.18800	927	0	40
2004.05.17	1.18840	1.20630	1.18790	1.20360	13239	0	40
2004.05.18	1.20400	1.20410	1.19280	1.19420	12877	0	40
2004.05.19	1.19410	1.20470	1.19390	1.20010	13004	0	40
2004.05.20	1.20000	1.20170	1.18940	1.19550	12799	0	40
2004.05.21	1.19540	1.20740	1.19530	1.19960	11255	0	40
2004.05.23	1.19930	1.20060	1.19790	1.19880	898	0	40
2004.05.24	1.19910	1.20270	1.19320	1.19950	12081	0	40
2004.05.25	1.19950	1.21300	1.19900	1.21120	12788	0	40
2004.05.26	1.21160	1.21470	1.20770	1.21040	12852	0	40
2004.05.27	1.21050	1.22930	1.20870	1.22670	13025	0	40
2004.05.28	1.22710	1.23000	1.22010	1.22150	11538	0	40
2004.05.30	1.22400	1.22480	1.22290	1.22300	765	0	40
2004.05.31	1.22300	1.22400	1.21740	1.21800	11939	0	40
2004.06.01	1.21770	1.22690	1.21550	1.22450	13270	0	40
2004.06.02	1.22450	1.23100	1.22050	1.22130	12337	0	40
2004.06.03	1.22090	1.22550	1.21690	1.22150	12907	0	40
2004.06.04	1.22130	1.23330	1.21360	1.22860	11696	0	40
2004.06.06	1.23000	1.23370	1.22910	1.23320	894	0	40
2004.06.07	1.23270	1.23420	1.23010	1.23150	12030	0	40
2004.06.08	1.23160	1.23560	1.22450	1.22680	12429	0	40
2004.06.09	1.22700	1.22740	1.20220	1.20310	13144	0	40
2004.06.10	1.20280	1.21210	1.20280	1.20880	12034	0	40
2004.06.11	1.20870	1.20920	1.19650	1.20090	11514	0	40
2004.06.13	1.19740	1.19900	1.19610	1.19820	1058	0	40
2004.06.14	1.19790	1.20910	1.19530	1.20720	12575	0	40
2004.06.15	1.20690	1.21740	1.20270	1.21490	12395	0	40
2004.06.16	1.21480	1.21730	1.19800	1.20050	11868	0	40
2004.06.17	1.20050	1.20810	1.19920	1.20340	12171	0	40
2004.06.18	1.20340	1.21510	1.19720	1.21420	10968	0	40
2004.06.20	1.21440	1.21510	1.21310	1.21350	770	0	40
2004.06.21	1.21340	1.21470	1.20760	1.21180	12322	0	40
2004.06.22	1.21180	1.21360	1.20650	1.21110	11979	0	40
2004.06.23	1.21110	1.21960	1.20630	1.20790	12310	0	40
2004.06.24	1.20780	1.21930	1.20400	1.21710	12408	0	40
2004.06.25	1.21730	1.21870	1.21050	1.21810	11162	0	40
2004.06.27	1.21780	1.21870	1.21620	1.21700	762	0	40
2004.06.28	1.21700	1.22320	1.21220	1.21880	11350	0	40
2004.06.29	1.21870	1.21920	1.20680	1.20870	11548	0	40
2004.06.30	1.20870	1.22080	1.20660	1.22030	11937	0	40
2004.07.01	1.22020	1.22130	1.21300	1.21660	11713	0	40
2004.07.02	1.21660	1.23310	1.21410	1.23210	10989	0	40
2004.07.04	1.23280	1.23390	1.23120	1.23270	937	0	40
2004.07.05	1.23220	1.23340	1.22690	1.23080	10926	0	40
2004.07.06	1.23080	1.23330	1.22630	1.22980	11811	0	40
2004.07.07	1.22970	1.23930	1.22730	1.23770	12188	0	40
2004.07.08	1.23800	1.24090	1.23390	1.23920	10994	0	40
2004.07.09	1.23970	1.24260	1.23690	1.24180	10335	0	40
2004.07.11	1.24110	1.24210	1.24010	1.24170	891	0	40
2004.07.12	1.24140	1.24400	1.23830	1.23980	11189	0	40
2004.07.13	1.23950	1.23990	1.22990	1.23260	11473	0	40
2004.07.14	1.23260	1.24250	1.23170	1.23880	11025	0	40
2004.07.15	1.23880	1.23930	1.23260	1.23550	11184	0	40
2004.07.16	1.23530	1.24620	1.23270	1.24540	10447	0	40
2004.07.18	1.24510	1.24640	1.24450	1.24570	687	0	40
2004.07.19	1.24550	1.24640	1.23980	1.24300	10390	0	40
2004.07.20	1.24330	1.24570	1.22990	1.23210	11037	0	40
2004.07.21	1.23240	1.23530	1.22100	1.22550	11664	0	40
2004.07.22	1.22580	1.22960	1.22320	1.22590	11514	0	40
2004.07.23	1.22560	1.22690	1.20880	1.20950	10130	0	40
2004.07.25	1.21030	1.21170	1.20980	1.21050	787	0	40
2004.07.26	1.21040	1.21740	1.20890	1.21340	11565	0	40
2004.07.27	1.21360	1.21930	1.20350	1.20620	11790	0	40
2004.07.28	1.20610	1.20830	1.19990	1.20520	12375	0	40
2004.07.29	1.20540	1.20990	1.19900	1.20390	12618	0	40
2004.07.30	1.20350	1.21220	1.20010	1.20190	11388	0	40
2004.08.01	1.20690	1.20790	1.20390	1.20600	929	0	40
2004.08.02	1.20550	1.20960	1.20150	1.20250	11352	0	40
2004.08.03	1.20220	1.20790	1.19940	1.20550	10754	0	40
2004.08.04	1.20570	1.20710	1.19680	1.20600	10967	0	40
2004.08.05	1.20580	1.20760	1.20190	1.20550	10580	0	40
2004.08.06	1.20570	1.22940	1.20420	1.22830	11102	0	40
2004.08.08	1.22870	1.22910	1.22640	1.22730	908	0	40
2004.08.09	1.22760	1.22930	1.22450	1.22660	11208	0	40
2004.08.10	1.22680	1.23230	1.22210	1.22370	11092	0	40
2004.08.11	1.22340	1.22520	1.21950	1.22320	10928	0	40
2004.08.12	1.22270	1.22960	1.22180	1.22410	11332	0	40
2004.08.13	1.22400	1.23810	1.21750	1.23770	10929	0	40
2004.08.15	1.23790	1.23850	1.23700	1.23750	789	0	40
2004.08.16	1.23700	1.23820	1.23140	1.23590	10431	0	40
2004.08.17	1.23560	1.23910	1.23100	1.23500	10430	0	40
2004.08.18	1.23520	1.23680	1.22840	1.23370	10620	0	40
2004.08.19	1.23410	1.23820	1.23330	1.23620	10687	0	40
2004.08.20	1.23650	1.23850	1.22780	1.23190	9812	0	40
2004.08.22	1.23130	1.23220	1.22990	1.23140	779	0	40
2004.08.23	1.23130	1.23160	1.21310	1.21490	10650	0	40
2004.08.24	1.21500	1.21700	1.20580	1.20730	11174	0	40
2004.08.25	1.20730	1.21190	1.20520	1.20790	11232	0	40
2004.08.26	1.20800	1.21190	1.20490	1.21070	10736	0	40
2004.08.27	1.21080	1.21380	1.20040	1.20150	10123	0	40
2004.08.29	1.20120	1.20180	1.20060	1.20090	476	0	40
2004.08.30	1.20100	1.20710	1.19860	1.20470	8453	0	40
2004.08.31	1.20490	1.21960	1.20470	1.21780	8990	0	40
2004.09.01	1.21770	1.22240	1.21440	1.21910	9297	0	40
2004.09.02	1.21940	1.22020	1.21400	1.21670	10422	0	40
2004.09.03	1.21630	1.21970	1.20410	1.20610	10050	0	40
2004.09.05	1.20620	1.20710	1.20520	1.20700	496	0	40
2004.09.06	1.20690	1.20820	1.20460	1.20650	7849	0	40
2004.09.07	1.20690	1.21140	1.20540	1.20870	8873	0	40
2004.09.08	1.20880	1.21950	1.20260	1.21820	9440	0	40
2004.09.09	1.21830	1.22510	1.21580	1.22370	9317	0	40
2004.09.10	1.22360	1.23110	1.21960	1.22690	9103	0	40
2004.09.12	1.22680	1.22870	1.22670	1.22840	514	0	40
2004.09.13	1.22830	1.22890	1.22230	1.22650	8381	0	40
2004.09.14	1.22640	1.22970	1.22240	1.22510	9405	0	40
2004.09.15	1.22490	1.22640	1.21340	1.21470	9312	0	40
2004.09.16	1.21490	1.22050	1.21200	1.21880	8905	0	40
2004.09.17	1.21880	1.22250	1.21560	1.21700	8003	0	40
2004.09.19	1.21740	1.21780	1.21590	1.21650	476	0	40
2004.09.20	1.21660	1.21830	1.21250	1.21740	8355	0	40
2004.09.21	1.21740	1.23480	1.21690	1.23270	8845	0	40
2004.09.22	1.23270	1.23330	1.22240	1.22670	9169	0	40
2004.09.23	1.22680	1.23350	1.22530	1.22770	9346	0	40
2004.09.24	1.22780	1.23640	1.22370	1.22760	8297	0	40
2004.09.26	1.22830	1.22870	1.22680	1.22770	498	0	40
2004.09.27	1.22770	1.23190	1.22460	1.23060	8574	0	40
2004.09.28	1.23050	1.23490	1.22800	1.23160	8931	0	40
2004.09.29	1.23170	1.23440	1.22880	1.23320	8658	0	40
2004.09.30	1.23320	1.24460	1.23130	1.24290	9349	0	40
2004.10.01	1.24300	1.24360	1.23830	1.24020	7942	0	40
2004.10.03	1.24010	1.24020	1.23890	1.23890	526	0	40
2004.10.04	1.23910	1.23950	1.22560	1.22810	8903	0	40
2004.10.05	1.22820	1.23320	1.22630	1.23170	9021	0	40
2004.10.06	1.23170	1.23250	1.22460	1.22880	9045	0	40
2004.10.07	1.22850	1.23160	1.22730	1.22970	8589	0	40
2004.10.08	1.22970	1.24350	1.22820	1.24080	8473	0	40
2004.10.10	1.24170	1.24240	1.24040	1.24070	486	0	40
2004.10.11	1.24070	1.24210	1.23680	1.23710	7842	0	40
2004.10.12	1.23730	1.23770	1.22870	1.23190	8499	0	40
2004.10.13	1.23200	1.23580	1.22240	1.23420	8699	0	40
2004.10.14	1.23400	1.24210	1.23210	1.23850	9772	0	40
2004.10.15	1.23850	1.25070	1.23770	1.24770	8771	0	40
2004.10.17	1.24770	1.24870	1.24740	1.24830	560	0	40
2004.10.18	1.24820	1.25360	1.24610	1.24810	8449	0	40
2004.10.19	1.24790	1.25290	1.24510	1.25140	9057	0	40
2004.10.20	1.25130	1.26310	1.24940	1.25800	9444	0	40
2004.10.21	1.25810	1.26530	1.25770	1.26130	9609	0	40
2004.10.22	1.26120	1.26920	1.25960	1.26860	8417	0	40
2004.10.24	1.27200	1.27460	1.27090	1.27360	703	0	40
2004.10.25	1.27370	1.28310	1.27330	1.27870	10261	0	40
2004.10.26	1.27880	1.28440	1.27260	1.27470	9715	0	40
2004.10.27	1.27490	1.28160	1.26920	1.26940	9919	0	40
2004.10.28	1.26940	1.27680	1.26310	1.27470	9736	0	40
2004.10.29	1.27460	1.28000	1.27050	1.27870	8647	0	40
2004.10.31	1.28180	1.28330	1.28060	1.28090	617	0	40
2004.11.01	1.28090	1.28110	1.27160	1.27340	9014	0	40
2004.11.02	1.27350	1.27500	1.26630	1.27250	9253	0	40
2004.11.03	1.27250	1.28340	1.26550	1.28220	10400	0	40
2004.11.04	1.28220	1.28990	1.27890	1.28830	9335	0	40
2004.11.05	1.28820	1.29800	1.27590	1.29740	9360	0	40
2004.11.07	1.29690	1.29760	1.29530	1.29530	554	0	40
2004.11.08	1.29550	1.29880	1.29010	1.29040	9305	0	40
2004.11.09	1.29020	1.29410	1.28810	1.28940	9289	0	40
2004.11.10	1.28930	1.30060	1.28480	1.28820	9833	0	40
2004.11.11	1.28810	1.29200	1.28570	1.29080	8538	0	40
2004.11.12	1.29070	1.29900	1.28790	1.29700	8349	0	40
2004.11.14	1.29700	1.30000	1.29700	1.29730	675	0	40
2004.11.15	1.29720	1.29960	1.29160	1.29260	8976	0	40
2004.11.16	1.29260	1.29970	1.29190	1.29530	9159	0	40
2004.11.17	1.29560	1.30500	1.29510	1.30290	9222	0	40
2004.11.18	1.30320	1.30760	1.29370	1.29440	8924	0	40
2004.11.19	1.29430	1.30700	1.29430	1.30540	8353	0	40
2004.11.21	1.30390	1.30410	1.30150	1.30340	566	0	40
2004.11.22	1.30320	1.30530	1.30090	1.30120	8255	0	40
2004.11.23	1.30110	1.31070	1.29750	1.30920	9230	0	40
2004.11.24	1.30910	1.31920	1.30830	1.31680	8801	0	40
2004.11.25	1.31680	1.32860	1.31650	1.32660	8358	0	40
2004.11.26	1.32650	1.33310	1.31820	1.32970	8684	0	40
2004.11.28	1.32800	1.32880	1.32610	1.32630	579	0	40
2004.11.29	1.32620	1.33060	1.32290	1.32570	8831	0	40
2004.11.30	1.32580	1.33360	1.32300	1.33140	9295	0	40
2004.12.01	1.33180	1.33670	1.32740	1.33580	9210	0	40
2004.12.02	1.33580	1.33860	1.32360	1.32660	9661	0	40
2004.12.03	1.32660	1.34640	1.32580	1.34550	8639	0	40
2004.12.05	1.34420	1.34550	1.34380	1.34440	554	0	40
2004.12.06	1.34430	1.34570	1.33900	1.34040	8718	0	40
2004.12.07	1.34030	1.34710	1.33930	1.34210	8612	0	40
2004.12.08	1.34210	1.34210	1.31910	1.33530	10296	0	40
2004.12.09	1.33510	1.33560	1.32500	1.32780	10125	0	40
2004.12.10	1.32770	1.32860	1.31390	1.32120	9191	0	40
2004.12.12	1.31960	1.32450	1.31950	1.32430	678	0	40
2004.12.13	1.32430	1.33310	1.32360	1.33130	9463	0	40
2004.12.14	1.33110	1.33380	1.32600	1.32900	9280	0	40
2004.12.15	1.32910	1.34440	1.32610	1.34050	9041	0	40
2004.12.16	1.34070	1.34310	1.32020	1.32510	10694	0	40
2004.12.17	1.32490	1.33210	1.32260	1.33160	9016	0	40
2004.12.19	1.33330	1.33360	1.32970	1.33040	660	0	40
2004.12.20	1.33050	1.34100	1.33020	1.33950	8693	0	40
2004.12.21	1.33950	1.34120	1.33510	1.33550	8284	0	40
2004.12.22	1.33550	1.34070	1.33430	1.33960	8621	0	40
2004.12.23	1.33970	1.35180	1.33840	1.35000	8838	0	40
2004.12.24	1.34990	1.35530	1.34840	1.35280	6502	0	40
2004.12.26	1.35270	1.35420	1.35200	1.35220	444	0	40
2004.12.27	1.35220	1.36420	1.35140	1.36110	7893	0	40
2004.12.28	1.36100	1.36460	1.35680	1.35760	8266	0	40
2004.12.29	1.35770	1.36480	1.35560	1.35910	9362	0	40
2004.12.30	1.35920	1.36700	1.35730	1.36210	9181	0	40
2004.12.31	1.36210	1.36640	1.35120	1.35620	8040	0	40
2005.01.02	1.35620	1.35810	1.35390	1.35470	535	0	30
2005.01.03	1.35460	1.35740	1.33850	1.34630	9794	0	30
2005.01.04	1.34610	1.34970	1.32480	1.32770	9939	0	30
2005.01.05	1.32780	1.33040	1.32130	1.32600	9809	0	30
2005.01.06	1.32590	1.32780	1.31540	1.31720	9882	0	30
2005.01.07	1.31730	1.32520	1.30240	1.30720	9278	0	30
2005.01.09	1.30580	1.30770	1.30520	1.30670	561	0	30
2005.01.10	1.30680	1.31290	1.30570	1.31180	9095	0	30
2005.01.11	1.31180	1.31720	1.31000	1.31060	9268	0	30
2005.01.12	1.31060	1.32940	1.30820	1.32590	9225	0	30
2005.01.13	1.32600	1.32690	1.31930	1.32080	9064	0	30
2005.01.14	1.32090	1.32100	1.30550	1.30950	9551	0	30
2005.01.16	1.31090	1.31110	1.30910	1.31010	642	0	30
2005.01.17	1.31040	1.31290	1.30320	1.30320	7811	0	30
2005.01.18	1.30340	1.30770	1.29930	1.30210	9174	0	30
2005.01.19	1.30210	1.31200	1.29630	1.30090	9326	0	30
2005.01.20	1.30080	1.30260	1.29220	1.29500	9700	0	30
2005.01.21	1.29500	1.30690	1.29320	1.30080	8986	0	30
2005.01.23	1.30460	1.30500	1.30340	1.30470	610	0	30
2005.01.24	1.30470	1.31020	1.30290	1.30350	9081	0	30
2005.01.25	1.30350	1.30780	1.29450	1.29810	9254	0	30
2005.01.26	1.29810	1.31110	1.29690	1.30630	9426	0	30
2005.01.27	1.30640	1.31260	1.30100	1.30280	9621	0	30
2005.01.28	1.30270	1.30830	1.29850	1.30560	8679	0	30
2005.01.30	1.30120	1.30360	1.30120	1.30340	572	0	30
2005.01.31	1.30320	1.30610	1.29740	1.30530	9236	0	30
2005.02.01	1.30520	1.30720	1.29990	1.30620	9801	0	30
2005.02.02	1.30620	1.30980	1.30080	1.30220	9604	0	30
2005.02.03	1.30240	1.30380	1.29390	1.29670	9273	0	30
2005.02.04	1.29680	1.30440	1.28640	1.28640	8720	0	30
2005.02.06	1.28550	1.28610	1.28260	1.28300	640	0	30
2005.02.07	1.28320	1.28660	1.27320	1.27600	9276	0	30
2005.02.08	1.27600	1.27990	1.27320	1.27670	9279	0	30
2005.02.09	1.27680	1.28190	1.27380	1.28100	9212	0	30
2005.02.10	1.28070	1.29090	1.27380	1.28700	9598	0	30
2005.02.11	1.28690	1.28980	1.28440	1.28650	8106	0	30
2005.02.13	1.28810	1.28920	1.28770	1.28890	609	0	30
2005.02.14	1.28900	1.29920	1.28880	1.29680	8705	0	30
2005.02.15	1.29680	1.30540	1.29520	1.30100	9279	0	30
2005.02.16	1.30100	1.30660	1.29590	1.30370	9629	0	30
2005.02.17	1.30360	1.30910	1.30140	1.30700	8665	0	30
2005.02.18	1.30680	1.30850	1.30140	1.30640	7964	0	30
2005.02.20	1.30520	1.30730	1.30520	1.30630	499	0	30
2005.02.21	1.30620	1.30810	1.30310	1.30600	7767	0	30
2005.02.22	1.30600	1.32720	1.30550	1.32480	9832	0	30
2005.02.23	1.32490	1.32760	1.31850	1.32160	9519	0	30
2005.02.24	1.32170	1.32720	1.31760	1.32050	9438	0	30
2005.02.25	1.32020	1.32520	1.31450	1.32430	8538	0	30
2005.02.27	1.32380	1.32710	1.32310	1.32650	650	0	30
2005.02.28	1.32650	1.32800	1.32080	1.32200	9023	0	30
2005.03.01	1.32210	1.32280	1.31610	1.31620	9227	0	30
2005.03.02	1.31630	1.31780	1.30870	1.31320	9194	0	30
2005.03.03	1.31320	1.31670	1.30970	1.31110	8835	0	30
2005.03.04	1.31110	1.32560	1.30950	1.32410	8410	0	30
2005.03.06	1.32360	1.32480	1.32310	1.32380	567	0	30
2005.03.07	1.32380	1.32490	1.31770	1.32120	8417	0	30
2005.03.08	1.32120	1.33640	1.32100	1.33460	8870	0	30
2005.03.09	1.33460	1.34260	1.33290	1.33850	9749	0	30
2005.03.10	1.33850	1.34570	1.33800	1.34280	10055	0	30
2005.03.11	1.34270	1.34830	1.33910	1.34580	9176	0	30
2005.03.13	1.34630	1.34790	1.34600	1.34640	573	0	30
2005.03.14	1.34640	1.34660	1.33350	1.33550	9080	0	30
2005.03.15	1.33540	1.34120	1.32960	1.33120	9595	0	30
2005.03.16	1.33120	1.34420	1.32900	1.34040	9546	0	30
2005.03.17	1.34040	1.34230	1.33410	1.33830	9375	0	30
2005.03.18	1.33840	1.33890	1.32650	1.33210	8237	0	30
2005.03.20	1.33100	1.33180	1.32990	1.33060	533	0	30
2005.03.21	1.33050	1.33100	1.31400	1.31640	9386	0	30
2005.03.22	1.31640	1.32210	1.30540	1.30800	9558	0	30
2005.03.23	1.30800	1.30890	1.29600	1.29710	9602	0	30
2005.03.24	1.29710	1.30350	1.29280	1.29350	9086	0	30
2005.03.25	1.29350	1.29720	1.29300	1.29560	6015	0	30
2005.03.27	1.29620	1.29640	1.29440	1.29570	383	0	30
2005.03.28	1.29560	1.29610	1.28560	1.28850	8709	0	30
2005.03.29	1.28850	1.29570	1.28810	1.29370	9380	0	30
2005.03.30	1.29360	1.29870	1.29100	1.29220	9719	0	30
2005.03.31	1.29240	1.30210	1.29130	1.29670	9609	0	30
2005.04.01	1.29660	1.30600	1.28700	1.29080	9074	0	30
2005.04.03	1.28850	1.28970	1.28800	1.28850	529	0	30
2005.04.04	1.28850	1.29070	1.28190	1.28490	9168	0	30
2005.04.05	1.28490	1.28780	1.28000	1.28490	9328	0	30
2005.04.06	1.28500	1.29120	1.28390	1.28710	9142	0	30
2005.04.07	1.28720	1.29420	1.28310	1.28320	9491	0	30
2005.04.08	1.28330	1.29420	1.28110	1.29180	8290	0	30
2005.04.10	1.29260	1.29330	1.29090	1.29240	548	0	30
2005.04.11	1.29250	1.30050	1.29070	1.29760	9082	0	30
2005.04.12	1.29770	1.30170	1.28630	1.29040	9666	0	30
2005.04.13	1.29030	1.29560	1.28490	1.29070	9362	0	30
2005.04.14	1.29070	1.29110	1.27670	1.28110	9820	0	30
2005.04.15	1.28090	1.29420	1.27780	1.29000	8992	0	30
2005.04.17	1.29180	1.29260	1.29070	1.29170	570	0	30
2005.04.18	1.29150	1.30460	1.28760	1.30140	9464	0	30
2005.04.19	1.30130	1.30810	1.29810	1.30650	12131	0	30
2005.04.20	1.30620	1.31080	1.29910	1.31030	11835	0	30
2005.04.21	1.31030	1.31270	1.30240	1.30380	11908	0	30
2005.04.22	1.30370	1.30960	1.30210	1.30620	10251	0	30
2005.04.24	1.30570	1.30630	1.30340	1.30410	784	0	30
2005.04.25	1.30400	1.30490	1.29540	1.29880	11977	0	30
2005.04.26	1.29910	1.30170	1.29440	1.29800	11596	0	30
2005.04.27	1.29770	1.29930	1.29030	1.29310	12088	0	30
2005.04.28	1.29280	1.29450	1.28810	1.29050	11871	0	30
2005.04.29	1.29050	1.29820	1.28530	1.28740	10764	0	30
2005.05.01	1.28620	1.28700	1.28500	1.28530	696	0	30
2005.05.02	1.28520	1.28780	1.28360	1.28550	10151	0	30
2005.05.03	1.28550	1.29150	1.28270	1.28800	11346	0	30
2005.05.04	1.28800	1.29770	1.28750	1.29450	12163	0	30
2005.05.05	1.29460	1.29930	1.29250	1.29450	11552	0	30
2005.05.06	1.29460	1.29690	1.28100	1.28380	10658	0	30
2005.05.08	1.28160	1.28270	1.28120	1.28190	740	0	30
2005.05.09	1.28170	1.28790	1.27890	1.28450	12056	0	30
2005.05.10	1.28430	1.28930	1.28150	1.28790	11489	0	30
2005.05.11	1.28790	1.29160	1.27770	1.28050	12355	0	30
2005.05.12	1.28020	1.28120	1.26650	1.26800	12485	0	30
2005.05.13	1.26800	1.26910	1.26040	1.26140	10629	0	30
2005.05.15	1.26250	1.26320	1.25810	1.26040	885	0	30
2005.05.16	1.26040	1.26540	1.25800	1.26280	11643	0	30
2005.05.17	1.26280	1.26670	1.25880	1.25920	11919	0	30
2005.05.18	1.25930	1.26920	1.25850	1.26730	11717	0	30
2005.05.19	1.26730	1.26940	1.26040	1.26330	11503	0	30
2005.05.20	1.26310	1.26580	1.25350	1.25510	10347	0	30
2005.05.22	1.25430	1.25580	1.25410	1.25530	763	0	30
2005.05.23	1.25510	1.26000	1.25340	1.25710	11182	0	30
2005.05.24	1.25710	1.26320	1.25560	1.25650	11703	0	30
2005.05.25	1.25630	1.26220	1.25510	1.26050	11386	0	30
2005.05.26	1.26050	1.26180	1.24930	1.25090	11781	0	30
2005.05.27	1.25070	1.25930	1.25070	1.25800	9696	0	30
2005.05.29	1.25380	1.25380	1.25140	1.25150	828	0	30
2005.05.30	1.25150	1.25490	1.24620	1.24810	10349	0	30
2005.05.31	1.24790	1.24850	1.22940	1.23020	12636	0	30
2005.06.01	1.23020	1.23450	1.21580	1.22030	12695	0	30
2005.06.02	1.22030	1.22990	1.21810	1.22730	12288	0	30
2005.06.03	1.22730	1.23440	1.22030	1.22320	11546	0	30
2005.06.05	1.22270	1.22350	1.22180	1.22230	789	0	30
2005.06.06	1.22250	1.22960	1.22220	1.22650	11422	0	30
2005.06.07	1.22630	1.23170	1.22360	1.22850	11341	0	30
2005.06.08	1.22850	1.23560	1.22060	1.22400	13447	0	30
2005.06.09	1.22410	1.22600	1.21760	1.22330	13066	0	30
2005.06.10	1.22300	1.22520	1.21060	1.21220	12094	0	30
2005.06.12	1.21090	1.21220	1.21080	1.21160	795	0	30
2005.06.13	1.21170	1.21240	1.20280	1.21060	13421	0	30
2005.06.14	1.21040	1.21540	1.20160	1.20290	12886	0	30
2005.06.15	1.20290	1.21350	1.20250	1.21150	13828	0	30
2005.06.16	1.21130	1.21710	1.20570	1.21020	13403	0	30
2005.06.17	1.21030	1.22920	1.20910	1.22830	12156	0	30
2005.06.19	1.21880	1.22180	1.21800	1.22170	1005	0	30
2005.06.20	1.22130	1.22440	1.21240	1.21330	12176	0	30
2005.06.21	1.21340	1.22090	1.20680	1.21900	13942	0	30
2005.06.22	1.21880	1.22000	1.20980	1.21320	13243	0	30
2005.06.23	1.21280	1.21460	1.20160	1.20260	13168	0	30
2005.06.24	1.20260	1.21110	1.19820	1.20950	11311	0	30
2005.06.26	1.20990	1.21400	1.20930	1.21300	981	0	30
2005.06.27	1.21270	1.21880	1.21210	1.21680	12186	0	30
2005.06.28	1.21680	1.21790	1.20490	1.20690	13033	0	30
2005.06.29	1.20690	1.21140	1.20150	1.20940	13070	0	30
2005.06.30	1.20940	1.21240	1.20420	1.20900	13310	0	30
2005.07.01	1.20890	1.21090	1.19330	1.19370	11073	0	30
2005.07.03	1.19320	1.19430	1.19070	1.19380	796	0	30
2005.07.04	1.19360	1.19520	1.18850	1.19120	10061	0	30
2005.07.05	1.19120	1.19420	1.18650	1.19250	12110	0	30
2005.07.06	1.19250	1.19560	1.18920	1.19310	11724	0	30
2005.07.07	1.19300	1.20420	1.19080	1.19360	13153	0	30
2005.07.08	1.19370	1.19890	1.18720	1.19750	11471	0	30
2005.07.10	1.19670	1.19800	1.19550	1.19650	839	0	30
2005.07.11	1.19680	1.20910	1.19590	1.20580	12703	0	30
2005.07.12	1.20570	1.22590	1.20520	1.22190	14411	0	30
2005.07.13	1.22210	1.22270	1.20620	1.20760	13121	0	30
2005.07.14	1.20790	1.21290	1.20560	1.20960	13087	0	30
2005.07.15	1.20950	1.21410	1.20200	1.20430	11682	0	30
2005.07.17	1.20240	1.20450	1.20230	1.20440	539	0	30
2005.07.18	1.20410	1.20910	1.20400	1.20620	11833	0	30
2005.07.19	1.20610	1.20660	1.19520	1.20300	12420	0	30
2005.07.20	1.20300	1.21900	1.19960	1.21440	14062	0	30
2005.07.21	1.21430	1.22570	1.20980	1.21580	14558	0	30
2005.07.22	1.21580	1.21930	1.20550	1.20580	12344	0	30
2005.07.24	1.20530	1.20640	1.20380	1.20590	734	0	30
2005.07.25	1.20610	1.20910	1.20270	1.20470	11533	0	30
2005.07.26	1.20500	1.20660	1.19800	1.20190	13105	0	30
