<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.28	1300.11	1304.43	1297.72	1303.91	84224	0	0
2019.01.29	1303.92	1312.02	1302.74	1310.80	87643	0	0
2019.01.30	1310.79	1323.38	1309.10	1319.32	110633	0	0
2019.01.31	1319.33	1326.32	1317.49	1321.08	108488	0	0
2019.02.01	1321.07	1323.57	1316.16	1317.96	83077	0	0
2019.02.03	1318.01	1319.02	1316.58	1317.20	1740	0	0
2019.02.04	1317.19	1317.57	1308.66	1311.80	71767	0	0
2019.02.05	1311.80	1316.87	1310.76	1314.99	69753	0	0
2019.02.06	1314.97	1315.81	1305.74	1306.65	72679	0	0
2019.02.07	1306.62	1311.97	1302.80	1310.49	81764	0	0
2019.02.08	1310.49	1315.66	1307.82	1313.93	69664	0	0
2019.02.10	1314.17	1314.17	1313.42	1313.70	1190	0	1
2019.02.11	1313.69	1314.86	1303.71	1307.80	72867	0	0
2019.02.12	1307.77	1314.81	1306.54	1310.30	77570	0	0
2019.02.13	1310.23	1318.18	1304.88	1307.62	78694	0	0
2019.02.14	1307.63	1314.42	1302.85	1311.95	84814	0	0
2019.02.15	1311.97	1322.61	1311.42	1321.29	74857	0	0
2019.02.17	1321.45	1321.64	1320.66	1321.16	2088	0	2
2019.02.18	1321.20	1327.64	1320.89	1326.45	51818	0	0
2019.02.19	1326.44	1341.85	1322.89	1339.61	86544	0	0
2019.02.20	1339.58	1346.75	1336.89	1340.61	95314	0	0
2019.02.21	1340.60	1341.51	1321.08	1325.88	108628	0	0
2019.02.22	1325.86	1333.13	1321.57	1327.76	94835	0	0
2019.02.24	1329.12	1329.18	1326.92	1327.79	2291	0	0
2019.02.25	1327.79	1332.57	1325.18	1327.58	87543	0	0
2019.02.26	1327.56	1330.21	1323.52	1329.28	84704	0	0
2019.02.27	1329.29	1329.92	1316.99	1321.12	81445	0	0
2019.02.28	1321.13	1327.30	1312.65	1314.26	95985	0	0
2019.03.01	1314.23	1315.25	1290.22	1293.16	108561	0	0
2019.03.03	1293.26	1296.26	1293.26	1295.27	2711	0	0
2019.03.04	1295.28	1297.08	1282.87	1287.11	98495	0	0
2019.03.05	1287.10	1289.58	1281.28	1287.97	86391	0	0
2019.03.06	1287.96	1290.96	1283.64	1287.16	86911	0	0
2019.03.07	1287.17	1289.03	1280.88	1286.02	86592	0	0
2019.03.08	1286.02	1300.78	1285.24	1298.33	89689	0	0
2019.03.10	1296.63	1297.44	1296.60	1297.28	1614	0	0
2019.03.11	1297.28	1299.14	1290.52	1292.65	77814	0	0
2019.03.12	1292.69	1302.22	1292.47	1301.98	78127	0	0
2019.03.13	1301.98	1311.27	1301.74	1309.46	73180	0	0
2019.03.14	1309.47	1309.82	1292.84	1296.12	53967	0	0
2019.03.15	1296.12	1306.35	1293.99	1302.21	39704	0	0
2019.03.17	1302.18	1302.34	1300.59	1300.64	807	0	6
2019.03.18	1300.64	1306.73	1298.24	1303.48	32918	0	0
2019.03.19	1303.48	1310.92	1303.43	1306.22	36784	0	0
2019.03.20	1306.22	1316.97	1298.63	1315.44	60190	0	0
2019.03.21	1315.44	1320.39	1303.27	1308.57	53187	0	0
2019.03.22	1308.57	1314.95	1306.82	1313.11	56261	0	0
2019.03.24	1313.47	1313.74	1311.60	1311.62	1655	0	9
2019.03.25	1311.65	1324.51	1310.97	1321.33	48039	0	0
2019.03.26	1321.33	1322.18	1312.71	1316.42	59708	0	0
2019.03.27	1316.42	1319.26	1307.88	1309.42	76430	0	0
2019.03.28	1309.41	1312.32	1288.54	1291.59	61979	0	0
2019.03.29	1291.59	1299.83	1286.71	1292.11	53990	0	0
2019.03.31	1292.27	1293.33	1291.46	1291.72	1730	0	0
2019.04.01	1291.72	1297.04	1286.39	1287.42	52911	0	0
2019.04.02	1287.42	1292.86	1285.21	1291.79	40265	0	0
2019.04.03	1291.79	1294.57	1288.40	1291.84	43482	0	0
2019.04.04	1291.84	1294.37	1280.87	1292.18	42421	0	0
2019.04.05	1292.18	1293.21	1284.40	1291.50	47405	0	0
2019.04.07	1292.24	1293.91	1291.42	1291.76	1087	0	0
2019.04.08	1291.76	1303.71	1291.66	1298.03	35000	0	0
2019.04.09	1298.03	1306.21	1296.59	1304.66	43665	0	0
2019.04.10	1304.66	1310.58	1300.93	1308.07	50969	0	0
2019.04.11	1308.07	1308.40	1289.61	1292.21	53716	0	0
2019.04.12	1292.20	1295.74	1290.01	1290.67	43393	0	0
2019.04.14	1291.27	1292.02	1289.32	1289.79	1777	0	0
2019.04.15	1289.79	1290.39	1282.53	1288.41	41749	0	0
2019.04.16	1288.41	1288.41	1272.96	1276.65	53960	0	0
2019.04.17	1276.63	1279.75	1272.98	1274.24	36856	0	0
2019.04.18	1274.26	1277.64	1271.12	1275.54	47210	0	0
2019.04.21	1275.58	1277.17	1275.37	1276.78	1402	0	0
2019.04.22	1276.77	1279.85	1273.53	1274.64	28878	0	0
2019.04.23	1274.64	1276.47	1266.25	1271.44	42428	0	0
2019.04.24	1271.45	1278.53	1268.77	1274.71	41944	0	0
2019.04.25	1274.76	1282.53	1273.37	1278.63	42403	0	0
2019.04.26	1278.63	1288.69	1273.84	1285.81	53118	0	0
2019.04.28	1286.00	1286.70	1285.65	1285.88	2100	0	0
2019.04.29	1285.87	1286.64	1278.05	1280.41	35991	0	0
2019.04.30	1280.40	1286.20	1279.88	1283.19	44489	0	0
2019.05.01	1283.17	1287.18	1272.79	1277.04	77515	0	0
2019.05.02	1277.02	1277.44	1266.27	1270.73	46519	0	0
2019.05.03	1270.71	1282.51	1268.12	1278.76	48682	0	0
2019.05.05	1282.62	1285.74	1281.63	1284.20	6749	0	0
2019.05.06	1284.22	1285.16	1277.01	1282.90	58167	0	0
2019.05.07	1282.90	1286.06	1278.23	1284.81	56977	0	0
2019.05.08	1284.83	1291.49	1279.36	1281.36	58139	0	0
2019.05.09	1281.36	1288.16	1279.61	1283.77	71166	0	0
2019.05.10	1283.75	1289.40	1283.14	1285.89	71335	0	0
2019.05.12	1287.25	1288.03	1286.85	1287.21	1450	0	10
2019.05.13	1287.25	1301.77	1282.01	1301.77	62386	0	0
2019.05.14	1301.77	1303.32	1293.75	1297.04	43218	0	0
2019.05.15	1297.06	1300.88	1293.03	1296.52	52519	0	0
2019.05.16	1296.55	1298.70	1284.11	1285.85	54758	0	0
2019.05.17	1285.83	1288.94	1274.83	1277.65	53222	0	0
2019.05.19	1278.30	1278.84	1276.94	1277.76	2739	0	11
2019.05.20	1277.67	1279.05	1273.67	1277.41	46250	0	0
2019.05.21	1277.39	1277.39	1269.55	1274.65	40736	0	0
2019.05.22	1274.65	1277.31	1272.50	1274.25	41155	0	0
2019.05.23	1274.25	1287.27	1272.80	1284.14	71444	0	0
2019.05.24	1284.10	1285.24	1280.77	1284.77	46220	0	0
2019.05.26	1285.37	1285.61	1284.20	1284.74	1582	0	14
2019.05.27	1284.73	1287.39	1283.79	1285.77	19676	0	0
2019.05.28	1285.74	1286.60	1276.13	1279.87	71080	0	0
2019.05.29	1279.82	1285.55	1279.08	1279.89	76112	0	0
2019.05.30	1279.96	1290.60	1275.03	1290.48	56058	0	0
2019.05.31	1290.47	1306.88	1290.38	1305.14	73267	0	0
2019.06.02	1306.69	1309.44	1306.49	1309.44	2934	0	0
2019.06.03	1309.43	1327.95	1308.49	1325.15	84853	0	0
2019.06.04	1325.15	1329.09	1319.94	1325.37	80952	0	0
2019.06.05	1325.34	1344.04	1325.34	1330.97	118084	0	0
2019.06.06	1330.97	1339.77	1327.20	1333.42	94975	0	0
2019.06.07	1333.45	1348.15	1330.29	1340.70	104770	0	0
2019.06.09	1334.66	1335.81	1333.34	1335.05	3785	0	0
2019.06.10	1335.08	1337.72	1325.09	1329.25	69264	0	0
2019.06.11	1329.26	1329.87	1319.87	1327.78	69030	0	0
2019.06.12	1327.77	1338.36	1326.02	1333.58	80553	0	0
2019.06.13	1333.58	1344.60	1332.39	1344.48	72176	0	0
2019.06.14	1344.47	1358.12	1337.72	1341.26	113948	0	0
2019.06.16	1341.85	1342.01	1338.51	1338.55	2039	0	1
2019.06.17	1338.56	1343.60	1332.98	1339.72	78841	0	0
2019.06.18	1339.70	1354.69	1338.63	1345.48	116249	0	0
2019.06.19	1345.47	1362.55	1341.28	1357.96	123930	0	0
2019.06.20	1357.97	1393.86	1357.96	1390.83	189187	0	0
2019.06.21	1390.82	1411.89	1382.39	1399.01	182359	0	0
2019.06.23	1400.43	1410.17	1400.24	1406.84	12306	0	0
2019.06.24	1406.85	1426.03	1400.61	1425.29	123089	0	0
2019.06.25	1425.30	1439.07	1411.85	1418.45	224405	0	0
2019.06.26	1418.46	1420.55	1401.65	1410.71	158454	0	0
2019.06.27	1410.73	1412.10	1398.53	1411.13	106896	0	0
2019.06.28	1411.10	1424.66	1405.67	1410.10	100899	0	0
2019.06.30	1392.09	1397.71	1388.93	1392.07	13623	0	0
2019.07.01	1392.04	1397.07	1381.69	1385.54	121010	0	0
2019.07.02	1385.55	1436.00	1383.87	1431.32	128485	0	0
2019.07.03	1431.34	1437.76	1411.99	1418.46	153232	0	0
2019.07.04	1418.46	1424.20	1410.18	1420.95	60618	0	0
2019.07.05	1420.97	1421.36	1386.59	1398.76	140159	0	0
2019.07.07	1399.30	1399.38	1392.71	1395.72	7964	0	0
2019.07.08	1395.70	1407.56	1391.72	1394.32	90983	0	0
2019.07.09	1394.31	1400.14	1385.65	1395.30	82861	0	0
2019.07.10	1395.30	1422.53	1389.89	1422.05	128086	0	0
2019.07.11	1422.03	1427.21	1400.47	1403.98	139662	0	0
2019.07.12	1404.01	1416.89	1403.11	1414.67	102312	0	0
2019.07.14	1416.65	1419.66	1412.56	1416.25	7009	0	0
2019.07.15	1416.34	1418.24	1407.75	1415.50	89042	0	0
2019.07.16	1415.48	1416.32	1400.59	1405.23	114803	0	0
2019.07.17	1405.24	1429.89	1400.11	1424.71	102121	0	0
2019.07.18	1424.77	1452.93	1414.58	1442.97	251369	0	0
2019.07.19	1442.98	1445.33	1420.20	1425.46	293968	0	0
2019.07.21	1426.59	1427.12	1423.64	1425.16	8268	0	0
2019.07.22	1425.15	1430.06	1422.23	1423.76	200054	0	0
2019.07.23	1423.77	1430.46	1414.22	1417.08	237514	0	0
2019.07.24	1417.08	1429.55	1416.57	1425.32	185428	0	0
2019.07.25	1425.33	1433.85	1411.05	1415.14	263312	0	0
2019.07.26	1415.14	1424.87	1413.42	1418.38	177608	0	0
2019.07.28	1420.84	1420.96	1419.37	1420.17	2978	0	0
2019.07.29	1420.17	1428.13	1414.67	1424.54	123414	0	0
2019.07.30	1424.59	1433.30	1422.32	1430.83	177639	0	0
2019.07.31	1430.83	1434.52	1409.02	1412.27	268591	0	0
2019.08.01	1412.27	1449.11	1400.50	1438.16	397206	0	0
2019.08.02	1438.16	1448.01	1430.32	1440.26	425533	0	0
2019.08.04	1440.34	1441.21	1436.71	1439.68	7514	0	0
2019.08.05	1439.68	1474.80	1438.78	1474.02	457988	0	0
2019.08.06	1474.02	1477.33	1456.42	1476.82	374687	0	0
2019.08.07	1476.82	1510.43	1474.48	1501.72	533244	0	0
2019.08.08	1501.72	1509.61	1490.06	1504.25	365529	0	0
2019.08.09	1504.24	1508.18	1494.79	1497.49	301616	0	0
2019.08.11	1496.31	1501.56	1494.45	1500.83	8140	0	0
2019.08.12	1500.83	1520.10	1487.27	1512.15	299148	0	0
2019.08.13	1512.15	1535.05	1479.92	1500.90	442665	0	0
2019.08.14	1500.90	1524.08	1494.13	1517.02	486689	0	0
2019.08.15	1517.02	1527.15	1507.89	1526.56	476846	0	0
2019.08.16	1526.56	1528.03	1503.70	1512.32	286299	0	0
2019.08.18	1509.80	1513.00	1509.03	1509.41	9099	0	0
2019.08.19	1509.42	1512.81	1492.95	1496.14	254980	0	0
2019.08.20	1496.15	1508.63	1494.40	1506.22	215476	0	0
2019.08.21	1506.21	1507.50	1496.53	1502.62	186634	0	0
2019.08.22	1502.63	1504.63	1492.53	1497.54	175666	0	0
2019.08.23	1497.54	1530.29	1493.55	1525.97	340733	0	0
2019.08.25	1546.07	1555.19	1543.42	1547.34	29811	0	0
2019.08.26	1547.34	1549.37	1525.05	1528.62	366093	0	0
2019.08.27	1528.64	1544.68	1525.67	1543.57	260634	0	0
2019.08.28	1543.57	1546.90	1531.86	1538.73	272904	0	0
2019.08.29	1538.73	1550.40	1519.49	1528.74	349481	0	0
2019.08.30	1528.74	1533.17	1516.97	1523.01	310235	0	0
2019.09.01	1529.60	1533.83	1528.22	1529.17	11375	0	0
2019.09.02	1529.17	1531.26	1519.38	1526.31	134640	0	0
2019.09.03	1526.30	1550.12	1521.62	1549.11	333112	0	0
2019.09.04	1549.11	1557.06	1533.90	1551.26	310753	0	0
2019.09.05	1551.26	1551.71	1506.19	1518.50	364658	0	0
2019.09.06	1518.52	1527.95	1502.60	1507.31	437021	0	0
2019.09.08	1504.38	1507.69	1502.79	1505.89	9068	0	0
2019.09.09	1505.88	1515.53	1495.66	1496.20	286821	0	0
2019.09.10	1496.20	1501.04	1484.40	1487.05	318826	0	0
2019.09.11	1487.07	1498.48	1486.81	1493.08	245498	0	0
2019.09.12	1493.08	1524.27	1489.26	1497.89	359361	0	0
2019.09.13	1497.90	1509.07	1485.78	1488.78	271143	0	0
2019.09.15	1500.75	1508.12	1498.80	1506.15	22223	0	0
2019.09.16	1506.12	1512.16	1495.93	1498.10	299180	0	0
2019.09.17	1498.08	1507.14	1493.48	1500.84	262335	0	0
2019.09.18	1500.85	1511.61	1482.90	1491.17	218899	0	0
2019.09.19	1491.17	1504.52	1489.01	1499.67	238104	0	0
2019.09.20	1499.67	1517.13	1498.37	1516.47	191523	0	0
2019.09.22	1512.07	1514.46	1511.68	1514.45	8673	0	0
2019.09.23	1514.45	1526.83	1511.57	1520.87	252226	0	0
2019.09.24	1520.87	1535.71	1515.61	1531.72	318109	0	0
2019.09.25	1531.73	1535.15	1500.45	1506.52	318227	0	0
2019.09.26	1506.53	1512.36	1500.23	1506.80	268920	0	0
2019.09.27	1506.80	1507.47	1486.86	1496.79	345676	0	0
2019.09.29	1496.44	1500.55	1496.03	1496.28	7867	0	0
2019.09.30	1496.28	1497.27	1464.52	1473.66	294000	0	0
2019.10.01	1473.65	1487.28	1459.10	1481.59	370980	0	0
2019.10.02	1481.60	1505.14	1474.54	1500.06	335714	0	0
2019.10.03	1500.06	1519.55	1495.80	1508.27	355395	0	0
2019.10.04	1508.27	1515.54	1495.80	1504.01	292035	0	0
2019.10.06	1508.84	1508.88	1505.45	1508.13	8311	0	0
2019.10.07	1508.13	1509.33	1488.01	1492.09	218806	0	0
2019.10.08	1492.09	1509.79	1486.88	1508.80	369294	0	0
2019.10.09	1508.81	1517.07	1499.85	1511.49	257004	0	0
2019.10.10	1511.47	1514.06	1491.08	1494.08	337387	0	0
2019.10.11	1494.11	1503.21	1474.00	1487.04	347637	0	0
2019.10.13	1486.76	1487.24	1482.85	1484.68	8312	0	0
2019.10.14	1484.68	1497.15	1483.80	1491.26	194427	0	0
2019.10.15	1491.26	1498.56	1477.21	1481.98	239287	0	0
2019.10.16	1481.98	1491.56	1477.06	1490.10	316166	0	0
2019.10.17	1490.10	1497.34	1483.46	1492.87	276956	0	0
2019.10.18	1492.87	1493.47	1484.91	1490.11	186991	0	0
2019.10.20	1491.98	1492.20	1490.51	1491.60	5756	0	0
2019.10.21	1491.60	1495.24	1481.46	1484.15	178005	0	0
2019.10.22	1484.16	1489.32	1480.84	1488.83	179613	0	0
2019.10.23	1488.82	1496.31	1487.71	1492.13	175831	0	0
2019.10.24	1492.13	1504.04	1488.01	1502.73	199785	0	0
2019.10.25	1502.74	1517.98	1500.62	1504.34	206190	0	0
2019.10.27	1502.55	1504.19	1502.20	1504.03	3711	0	0
2019.10.28	1504.02	1508.23	1490.03	1491.75	179689	0	0
2019.10.29	1491.76	1494.80	1483.47	1487.31	195523	0	0
2019.10.30	1487.32	1496.64	1481.15	1495.25	249268	0	0
2019.10.31	1495.25	1514.23	1493.95	1512.28	264744	0	0
2019.11.01	1512.28	1516.11	1503.27	1513.81	208214	0	0
2019.11.03	1512.94	1513.21	1512.30	1512.92	1730	0	0
2019.11.04	1512.93	1514.83	1504.45	1506.74	166962	0	0
2019.11.05	1506.73	1507.84	1479.32	1484.48	256357	0	0
2019.11.06	1484.47	1494.25	1482.97	1490.30	209261	0	0
2019.11.07	1490.30	1492.22	1460.51	1468.70	302422	0	0
2019.11.08	1468.70	1472.99	1456.18	1458.06	274984	0	0
2019.11.10	1460.35	1461.14	1460.04	1461.07	2031	0	2
2019.11.11	1461.07	1466.47	1448.21	1455.65	158941	0	0
2019.11.12	1455.65	1460.52	1445.61	1458.37	256522	0	0
2019.11.13	1458.36	1467.15	1457.20	1463.55	236659	0	0
2019.11.14	1463.55	1474.65	1461.10	1469.26	223649	0	0
2019.11.15	1469.32	1469.90	1462.41	1467.05	159632	0	0
2019.11.17	1468.05	1469.62	1467.70	1469.06	2319	0	0
2019.11.18	1469.07	1473.99	1456.38	1471.75	208372	0	0
2019.11.19	1471.75	1475.35	1464.79	1474.60	221388	0	0
2019.11.20	1474.60	1478.82	1465.77	1474.46	251343	0	0
2019.11.21	1474.47	1475.68	1462.38	1465.09	256366	0	0
2019.11.22	1465.09	1473.22	1461.37	1462.35	205085	0	0
2019.11.24	1460.68	1461.04	1459.65	1460.48	1898	0	0
2019.11.25	1460.48	1462.17	1453.64	1453.93	153234	0	0
2019.11.26	1453.91	1462.88	1450.03	1460.48	146442	0	0
2019.11.27	1460.48	1461.26	1452.54	1456.89	123121	0	0
2019.11.28	1456.89	1458.33	1454.25	1456.09	54268	0	0
2019.11.29	1456.13	1466.57	1453.05	1463.56	131757	0	0
2019.12.01	1462.73	1462.74	1461.62	1461.85	2295	0	0
2019.12.02	1461.85	1465.18	1453.98	1462.67	153479	0	0
2019.12.03	1462.67	1481.80	1459.87	1476.66	206009	0	0
2019.12.04	1476.66	1484.07	1471.47	1475.62	208293	0	0
2019.12.05	1475.62	1480.35	1472.89	1476.02	173450	0	0
2019.12.06	1476.01	1479.68	1458.71	1459.79	156697	0	0
2019.12.08	1459.11	1460.04	1458.97	1460.01	1803	0	0
2019.12.09	1460.00	1465.41	1459.10	1461.12	87998	0	0
2019.12.10	1461.12	1469.19	1460.05	1463.86	140969	0	0
2019.12.11	1463.86	1478.95	1462.71	1474.57	155701	0	0
2019.12.12	1474.59	1486.75	1461.67	1465.12	230574	0	0
2019.12.13	1465.12	1478.05	1464.81	1475.20	275206	0	0
2019.12.15	1475.02	1475.07	1473.77	1474.14	2800	0	0
2019.12.16	1474.15	1479.91	1473.18	1475.36	102192	0	0
2019.12.17	1475.36	1480.53	1474.23	1475.64	101654	0	0
2019.12.18	1475.65	1479.31	1470.46	1475.79	119744	0	0
2019.12.19	1475.78	1481.68	1473.28	1478.48	106344	0	0
2019.12.20	1478.48	1480.98	1475.80	1478.17	91036	0	0
2019.12.22	1478.08	1478.64	1477.53	1478.52	1792	0	1
2019.12.23	1478.52	1486.16	1478.43	1485.50	87137	0	0
2019.12.24	1485.51	1500.53	1484.37	1498.72	76911	0	0
2019.12.25	1498.55	1500.08	1497.38	1499.43	2685	0	0
2019.12.26	1499.45	1512.61	1497.79	1511.22	122291	0	0
2019.12.27	1511.22	1515.32	1507.35	1510.72	124390	0	0
2019.12.29	1511.38	1514.07	1511.13	1513.53	3261	0	0
2019.12.30	1513.53	1516.12	1510.80	1514.92	110110	0	0
2019.12.31	1514.90	1525.32	1514.82	1517.22	131901	0	0
2020.01.01	1517.53	1521.26	1517.53	1518.35	4631	0	0
2020.01.02	1518.35	1531.38	1517.21	1528.79	161927	0	0
2020.01.03	1528.80	1553.61	1528.79	1551.10	243920	0	0
2020.01.05	1576.38	1582.23	1566.89	1569.25	19054	0	0
2020.01.06	1569.25	1580.07	1560.81	1563.78	259923	0	0
2020.01.07	1563.79	1598.41	1555.35	1595.05	256428	0	0
2020.01.08	1595.04	1611.40	1552.24	1558.08	422738	0	0
2020.01.09	1558.08	1561.40	1540.24	1552.73	217811	0	0
2020.01.10	1552.73	1563.15	1545.75	1562.75	177273	0	0
2020.01.12	1559.77	1560.65	1558.00	1559.21	2491	0	0
2020.01.13	1559.27	1560.05	1544.94	1545.27	138179	0	0
2020.01.14	1545.28	1550.05	1535.94	1549.56	208231	0	0
2020.01.15	1549.55	1558.18	1546.34	1556.32	177756	0	0
2020.01.16	1556.32	1558.10	1548.07	1552.24	141174	0	0
2020.01.17	1552.24	1561.25	1549.42	1556.77	132302	0	0
2020.01.19	1559.06	1559.07	1556.37	1557.05	2486	0	0
2020.01.20	1557.05	1562.78	1556.70	1561.26	50865	0	0
2020.01.21	1561.26	1568.62	1546.34	1556.59	206532	0	0
2020.01.22	1556.61	1563.76	1550.16	1561.47	145193	0	0
2020.01.23	1561.47	1567.96	1551.88	1560.95	198585	0	0
2020.01.24	1560.95	1575.95	1556.53	1570.63	192615	0	0
2020.01.26	1581.03	1588.55	1581.03	1582.76	17312	0	0
2020.01.27	1582.76	1586.31	1575.88	1581.15	227949	0	0
2020.01.28	1581.15	1583.07	1565.49	1568.50	199235	0	0
2020.01.29	1568.49	1578.03	1563.42	1577.10	165491	0	0
2020.01.30	1577.10	1586.00	1572.28	1575.19	282396	0	0
2020.01.31	1575.19	1590.12	1570.96	1589.77	258942	0	0
2020.02.02	1588.60	1592.14	1587.98	1589.44	6996	0	0
2020.02.03	1589.44	1590.11	1569.93	1578.82	251791	0	0
2020.02.04	1578.82	1579.64	1549.03	1554.11	222367	0	0
2020.02.05	1554.12	1562.40	1547.49	1556.11	255064	0	0
2020.02.06	1556.11	1568.27	1552.48	1565.83	207308	0	0
2020.02.07	1565.82	1574.08	1559.97	1570.27	229228	0	0
2020.02.09	1569.34	1576.62	1568.98	1574.85	8972	0	0
2020.02.10	1574.84	1577.02	1567.99	1571.99	185404	0	0
2020.02.11	1572.01	1574.07	1562.08	1567.12	176219	0	0
2020.02.12	1567.10	1571.47	1561.82	1569.86	157344	0	0
2020.02.13	1569.83	1578.27	1569.11	1577.32	210608	0	0
2020.02.14	1577.31	1584.97	1573.09	1584.52	146018	0	0
2020.02.16	1581.47	1583.17	1580.44	1582.95	2791	0	0
2020.02.17	1582.97	1585.55	1578.83	1584.30	56899	0	0
2020.02.18	1584.29	1605.09	1584.25	1600.86	185073	0	0
2020.02.19	1600.86	1612.93	1599.52	1610.37	185245	0	0
2020.02.20	1610.36	1623.74	1603.86	1622.12	336979	0	0
2020.02.21	1622.16	1649.26	1618.97	1643.52	344313	0	0
2020.02.23	1659.63	1680.80	1657.85	1665.54	18634	0	0
2020.02.24	1665.67	1689.35	1650.81	1653.92	521910	0	0
2020.02.25	1653.91	1658.79	1624.94	1639.86	615690	0	0
2020.02.26	1639.83	1655.01	1624.86	1643.61	551149	0	0
2020.02.27	1643.57	1660.40	1635.25	1645.77	601443	0	0
2020.02.28	1645.76	1648.19	1562.74	1585.24	557679	0	0
2020.03.01	1582.11	1588.47	1575.46	1584.90	11982	0	0
2020.03.02	1584.86	1611.07	1581.62	1591.99	563802	0	0
2020.03.03	1591.98	1652.57	1589.72	1645.76	479632	0	0
2020.03.04	1645.79	1649.38	1631.84	1636.65	340344	0	0
2020.03.05	1636.65	1674.99	1635.61	1674.61	341913	0	0
2020.03.06	1674.62	1692.13	1641.86	1673.91	560422	0	0
2020.03.08	1695.91	1703.22	1691.79	1700.06	13978	0	0
2020.03.09	1700.12	1702.94	1657.05	1666.42	469053	0	0
2020.03.10	1666.35	1671.40	1641.65	1652.33	544639	0	0
2020.03.11	1652.33	1671.26	1632.99	1643.75	435053	0	0
2020.03.12	1643.75	1650.41	1560.59	1576.68	529241	0	0
2020.03.13	1576.68	1597.98	1504.30	1529.14	535461	0	0
2020.03.15	1543.12	1563.09	1543.12	1557.27	12394	0	0
2020.03.16	1557.29	1560.72	1451.21	1507.25	538090	0	0
2020.03.17	1507.20	1553.94	1465.56	1537.67	555800	0	0
2020.03.18	1537.64	1539.84	1472.62	1498.00	452394	0	0
2020.03.19	1498.09	1498.63	1463.80	1471.29	372435	0	0
2020.03.20	1471.26	1516.03	1470.74	1497.24	384491	0	0
2020.03.22	1490.42	1497.26	1485.92	1491.49	8751	0	0
2020.03.23	1491.56	1567.41	1484.96	1567.00	369047	0	0
2020.03.24	1566.98	1636.63	1557.34	1628.63	85398	0	0
2020.03.25	1630.68	1631.35	1591.33	1610.12	100492	0	0
2020.03.26	1609.97	1644.04	1596.66	1625.91	88827	0	0
2020.03.27	1625.87	1630.93	1613.78	1619.08	120360	0	0
2020.03.29	1627.39	1632.07	1624.24	1626.44	2253	0	99
2020.03.30	1626.44	1628.79	1611.40	1615.93	170579	0	0
2020.03.31	1615.97	1619.18	1573.73	1578.46	261106	0	0
2020.04.01	1578.42	1599.99	1571.95	1591.85	215109	0	0
2020.04.02	1591.80	1620.10	1582.61	1613.35	384244	0	0
2020.04.03	1613.35	1625.70	1605.95	1619.64	240918	0	0
2020.04.05	1613.94	1620.25	1611.92	1618.85	2433	0	44
2020.04.06	1618.85	1673.20	1615.69	1660.10	219315	0	0
2020.04.07	1660.73	1669.22	1642.31	1648.20	168009	0	0
2020.04.08	1648.17	1657.03	1641.37	1647.12	125063	0	0
2020.04.09	1647.08	1690.09	1646.04	1680.82	193662	0	0
2020.04.13	1682.55	1722.42	1680.40	1716.71	154601	0	0
2020.04.14	1716.73	1747.69	1708.75	1725.50	291775	0	0
2020.04.15	1725.51	1730.66	1707.28	1716.08	258645	0	0
2020.04.16	1715.97	1738.91	1707.90	1715.01	370484	0	0
2020.04.17	1715.01	1718.64	1679.52	1683.55	362460	0	0
2020.04.19	1676.59	1677.97	1674.61	1675.91	2323	0	0
2020.04.20	1675.98	1702.56	1671.27	1691.09	267605	0	0
2020.04.21	1691.09	1697.81	1660.35	1687.92	341922	0	0
2020.04.22	1687.80	1718.54	1679.82	1711.77	385389	0	0
2020.04.23	1711.77	1738.61	1707.14	1728.71	435207	0	0
2020.04.24	1728.71	1736.39	1710.43	1727.00	357412	0	0
2020.04.26	1723.00	1727.05	1722.26	1724.74	2248	0	0
2020.04.27	1724.89	1727.57	1706.03	1709.87	395281	0	0
2020.04.28	1709.86	1714.57	1691.67	1704.82	478042	0	0
2020.04.29	1704.85	1717.69	1697.83	1713.81	417369	0	0
2020.04.30	1713.81	1722.01	1681.40	1688.02	398928	0	0
2020.05.01	1688.10	1705.63	1670.29	1699.91	524447	0	0
2020.05.03	1694.89	1699.61	1694.01	1699.41	3224	0	3
2020.05.04	1699.40	1713.13	1695.50	1703.72	236745	0	0
2020.05.05	1703.67	1712.08	1689.30	1703.75	250318	0	0
2020.05.06	1703.93	1708.19	1681.99	1689.73	256191	0	0
2020.05.07	1689.73	1722.12	1684.47	1713.85	237661	0	0
2020.05.08	1713.85	1723.70	1701.60	1704.22	269778	0	0
2020.05.10	1705.52	1708.06	1703.58	1706.50	3156	0	0
2020.05.11	1706.30	1711.90	1690.05	1697.59	283670	0	0
2020.05.12	1697.56	1711.10	1693.71	1702.58	259525	0	0
2020.05.13	1702.58	1719.78	1699.14	1718.22	322949	0	0
2020.05.14	1718.27	1736.27	1711.06	1732.71	268647	0	0
2020.05.15	1732.69	1751.74	1728.54	1744.31	322134	0	0
2020.05.17	1747.26	1760.18	1746.72	1758.05	5228	0	0
2020.05.18	1758.02	1765.36	1727.42	1734.75	329376	0	0
2020.05.19	1734.75	1748.00	1725.58	1745.90	349653	0	0
2020.05.20	1746.00	1753.95	1742.18	1747.56	325196	0	0
2020.05.21	1747.51	1747.55	1717.22	1725.95	343001	0	0
2020.05.22	1725.98	1740.18	1724.35	1735.69	229113	0	0
